date,open,high,low,close,daily_trading_volume,RSI_14,BollW,precent_B,BIAS,ROC_1,golden_cross,death_cross,sixth_day_return
2019-12-23,27.452,28.134,27.3333,27.948,199992320,53.4654,189.4822,0.7364,47.4692,-9.8232,0.0,0.0,-0.027726258541347127
2019-12-24,27.8907,28.3647,27.5125,28.35,120820800,47.9967,191.5829,0.4455,-12.3242,-39.5873,0.0,0.0,-0.028780388704543844
2019-12-26,28.5273,28.8987,28.4233,28.7293,159724336,50.667,189.0878,0.5881,14.4556,32.1994,0.0,0.0,-0.01889199307703295
2019-12-27,29.0,29.0207,28.4073,28.692,149352400,49.9308,181.3961,0.5359,5.5605,-6.4936,0.0,0.0,-0.03735125852635223
2019-12-30,28.586,28.6,27.2839,27.6467,189018976,52.7577,161.7224,0.6723,30.0173,26.559,0.0,0.0,-0.04689524006912671
2019-12-31,27.0,28.086,26.8053,27.8887,154386848,50.0982,154.5723,0.5146,9.1591,-18.322,0.0,0.0,0.02243738567061291
2020-01-02,28.3,28.713,28.114,28.684,143375792,49.2482,149.2685,0.4571,2.5868,-7.1321,0.0,0.0,0.006669448217663745
2020-01-03,29.3667,30.2667,29.128,29.534,266920448,57.883,147.4721,0.9365,83.2445,86.1684,0.0,0.0,-0.08899507583443593
2020-01-06,29.3647,30.104,29.3333,30.1027,152362480,49.477,131.0496,0.4323,2.6563,-42.9184,0.0,0.0,-0.024276866705891954
2020-01-07,30.76,31.442,30.2237,31.2707,273137056,56.6282,132.3603,0.9227,73.0182,79.2679,0.0,0.0,0.03745223003642242
2020-01-08,31.58,33.2327,31.2153,32.8093,467990880,65.1892,178.1288,1.3087,170.6142,71.3392,0.0,0.0,0.00975675304606403
2020-01-09,33.14,33.2533,31.5247,32.0893,426947776,62.3954,190.466,1.0606,129.4846,-8.7701,0.0,0.0,0.005858967540614758
2020-01-10,32.1193,32.3293,31.58,31.8767,194652480,49.4726,181.0758,0.4572,2.174,-54.4084,0.0,0.0,-0.06706962719298246
2020-01-13,32.9,35.042,32.8,34.9907,399518208,57.7779,179.9119,0.9304,95.6033,105.2469,0.0,0.0,-0.03925921829199893
2020-01-14,36.2837,36.494,34.9933,35.8613,435920640,59.0655,176.3984,0.9541,100.7789,9.1116,0.0,0.0,-0.004613767376994653
2020-01-15,35.3173,35.856,34.4524,34.5667,260532464,50.9965,176.6151,0.5449,17.2978,-40.234,0.0,0.0,0.013066097990423624
2020-01-16,32.9167,34.2973,32.8113,34.2327,326049792,53.5493,166.7177,0.6784,41.8533,25.1475,0.0,0.0,0.012187746127151332
2020-01-17,33.8407,34.378,33.544,34.0333,204436096,48.4988,167.2186,0.3892,-12.5878,-37.2991,0.0,0.0,-0.015664152111617632
2020-01-21,35.35,36.572,35.2273,36.48,267052064,51.0582,167.3098,0.539,11.3217,30.6286,0.0,0.0,-0.024253408618557425
2020-01-22,38.126,39.6333,37.2733,37.9707,470535424,58.3093,174.7527,0.951,84.691,76.1961,0.0,0.0,-0.09335053030498094
2020-01-23,37.6167,38.8,37.0402,38.1467,294765632,51.2464,170.542,0.5589,15.3108,-37.3553,0.0,0.0,-0.015000703230016099
2020-01-24,38.042,38.2573,36.9507,37.6547,215304000,48.3926,161.2657,0.3697,-16.915,-26.9576,0.0,0.0,-0.1659365384615385
2020-01-27,36.1327,37.6293,35.952,37.2013,204121024,47.9876,157.2416,0.3364,-21.134,-5.194,0.0,0.0,-0.12069032573350497
2020-01-28,37.8993,38.454,37.2053,37.7933,176827392,46.9546,154.3753,0.267,-30.6616,-13.3713,0.0,0.0,0.20737648019599852
2020-01-29,38.3793,39.32,37.8287,38.7327,273250080,50.9698,149.3748,0.4829,6.29,54.5293,0.0,0.0,-0.019040389980513085
2020-01-30,42.1613,43.392,41.2,42.7207,435085152,56.8705,143.5802,0.8327,63.2691,59.226,0.0,0.0,0.0011910658033779684
2020-01-31,42.6667,43.5333,42.168,43.3713,235788992,49.0429,134.9497,0.3432,-13.0194,-45.8062,0.0,0.0,-0.030094109730506666
2020-02-03,44.9127,52.4093,44.9013,52.0,708502400,62.2981,167.2163,1.2214,141.7822,200.4815,0.0,0.0,-0.0040019137903315165
2020-02-04,58.864,64.5993,55.592,59.1373,914081344,66.3925,201.4406,1.2668,182.4529,29.016,0.0,0.0,0.009239004001743796
2020-02-05,54.884,56.3987,46.9407,48.98,726357568,59.9863,205.7408,0.9384,110.4676,-20.5369,0.0,0.0,-0.04565858208955221
2020-02-06,46.6613,53.0553,45.8,49.9307,598211264,56.0131,207.2813,0.7606,64.856,-17.6423,0.0,0.0,0.004962941991514154
2020-02-07,48.7033,51.3167,48.6667,49.8713,255952816,47.0496,213.8472,0.3475,-30.3287,-57.2136,0.0,0.0,-0.06799972739997247
2020-02-10,53.3333,54.666,50.16,51.4187,370337440,49.9332,204.4336,0.477,-0.3153,44.6897,0.0,0.0,-0.06433152990534859
2020-02-11,51.2527,52.2337,50.5333,51.6253,175462096,45.3972,216.137,0.2524,-52.8876,-52.621,0.0,0.0,0.020023115140416877
2020-02-12,51.858,52.65,50.8913,51.1527,180337056,45.5305,227.9947,0.2783,-51.0912,2.7784,0.0,0.0,-0.0017647049030493525
2020-02-13,49.456,54.5333,49.0,53.6,394340224,51.1665,222.4762,0.5278,7.8096,118.6684,0.0,0.0,0.08060842658223291
2020-02-14,52.4813,54.198,52.3667,53.3353,235405664,47.2558,227.3294,0.3424,-34.265,-40.3039,0.0,0.0,0.04235541645648659
2020-02-18,56.1067,57.3333,55.4907,57.2267,250475536,47.6643,224.224,0.3567,-30.4903,6.4017,0.0,0.0,0.027105161787365162
2020-02-19,61.5667,62.9853,60.068,61.1613,381344384,51.1986,219.393,0.5079,6.0412,52.2482,0.0,0.0,0.14698000958762183
2020-02-20,60.7967,60.8,57.3293,59.9607,264523392,48.0774,225.7104,0.3785,-25.0139,-30.634,0.0,0.0,0.01648227033168889
2020-02-21,60.4653,60.8707,58.6967,60.0667,215091696,46.7779,230.5048,0.325,-38.7108,-18.6871,0.0,0.0,-0.1017051036113179
2020-02-24,55.9333,57.5667,54.8133,55.586,227882448,47.1758,229.636,0.3393,-34.3314,5.9467,0.0,0.0,-0.0025351755609075463
2020-02-25,56.6,57.1067,52.4667,53.3273,259357216,48.202,225.9702,0.3728,-25.7315,13.8118,0.0,0.0,-0.005323545481290646
2020-02-26,52.1667,54.2207,51.7407,51.92,212307648,46.7403,223.2614,0.3121,-38.8208,-18.1408,0.0,0.0,0.0344494200117178
2020-02-27,48.6667,49.318,44.6,45.2667,364157408,51.8185,219.332,0.4925,6.2393,71.5235,0.0,0.0,0.029936863921601314
2020-02-28,41.98,46.0347,40.768,44.5327,368462560,51.9583,220.7287,0.5019,6.5787,1.1822,0.0,0.0,0.15704124756681548
2020-03-02,47.4173,49.5793,45.778,49.5747,302924864,49.5981,216.943,0.4162,-13.2576,-17.7868,0.0,1.0,-0.057847147970805674
2020-03-03,53.6667,53.7987,47.7407,49.7007,386760032,52.5664,209.3531,0.5439,8.4792,27.6752,0.0,0.0,0.01750153729719507
2020-03-04,50.9307,51.1013,48.3156,49.9667,225734656,46.8582,169.3602,0.3264,-37.031,-41.6344,0.0,0.0,0.13144233342253142
2020-03-05,48.2513,49.7167,47.8713,48.3027,162789856,44.8098,140.5875,0.1858,-54.0229,-27.8844,0.0,0.0,0.025484820793989216
2020-03-06,46.0002,47.1333,45.618,46.8987,189943776,45.9083,113.3239,0.2357,-44.8257,16.6804,0.0,0.0,0.22816661218079423
2020-03-09,40.3593,44.1999,40.3333,40.5333,256106096,48.5933,113.3185,0.4509,-25.7823,34.8326,0.0,0.0,0.034564156206415585
2020-03-10,43.962,44.5333,40.5333,43.022,233916640,47.7374,111.5324,0.3967,-28.2664,-8.6642,0.0,0.0,0.1909656040163945
2020-03-11,42.68,43.572,40.8667,42.282,201203808,46.4389,108.9575,0.2773,-32.3856,-13.9848,0.0,0.0,-0.1553177384221991
2020-03-12,38.726,39.6333,36.4167,37.37,283635776,50.1208,102.9871,0.546,1.3468,40.9694,0.0,0.0,0.0002561223773770525
2020-03-13,39.6667,40.5047,33.4667,36.4413,339603808,52.5079,98.161,0.7718,26.0021,19.7324,0.0,0.0,-0.015566769247773133
2020-03-16,31.3,32.9913,29.478,29.6713,307341952,50.993,96.9817,0.6354,13.169,-9.4999,0.0,0.0,-0.14001966334686794
2020-03-17,29.334,31.4567,26.4,28.68,359918688,53.3549,98.6887,0.8026,32.7324,17.1069,0.0,0.0,-0.06351321279554949
2020-03-18,25.9333,26.9907,23.3673,24.0813,356792416,53.1908,96.6895,0.8031,28.1516,-0.8686,0.0,0.0,0.02099645846291042
2020-03-19,24.9798,30.1333,23.8973,28.5093,452931904,57.5193,107.8571,1.0445,56.5515,26.9455,0.0,0.0,0.026829431886779845
2020-03-20,29.2133,31.8,28.386,28.502,424282528,55.8616,109.2643,0.8975,46.0446,-6.3253,0.0,0.0,0.024358258178418236
2020-03-23,28.9067,29.4667,27.3667,28.9527,246818240,46.8535,107.981,0.3442,-15.1747,-41.8269,0.0,0.0,-0.041736681046451535
2020-03-24,31.82,34.246,31.6,33.6667,343427552,51.4439,106.6499,0.6323,16.5384,39.1419,0.0,0.0,0.08812920508347881
2020-03-25,36.35,37.1333,34.074,35.95,318341184,50.2307,101.4465,0.5389,8.9574,-7.3047,0.0,0.0,0.05960789491055519
2020-03-26,36.4927,37.3333,34.15,35.2107,261331232,47.4897,102.3789,0.371,-10.516,-17.9084,0.0,0.0,-0.05320821107038295
2020-03-27,33.6667,35.0533,32.9353,34.2907,215661120,45.3545,105.7486,0.2493,-26.16,-17.4759,0.0,0.0,-0.07017956764295662
2020-03-30,34.0173,34.4431,32.7487,33.4753,179971008,43.7009,113.2824,0.1702,-37.9729,-16.5492,0.0,0.0,-0.05355124534901963
2020-03-31,33.4167,36.1973,33.1333,34.9333,266572272,48.5981,111.1669,0.4529,-8.217,48.1196,0.0,0.0,-0.00617666913551227
2020-04-01,33.6,34.2637,31.6733,32.104,200297696,45.3472,113.2331,0.2485,-30.9216,-24.8618,0.0,0.0,-0.04216492146596862
2020-04-02,32.0687,32.9507,29.76,30.298,297876416,50.5881,104.0668,0.5371,3.6792,48.7168,0.0,0.0,-0.11974873665509128
2020-04-03,33.9667,34.366,31.226,32.0007,338431136,52.6216,97.8152,0.6536,18.2893,13.6146,0.0,0.0,-0.08302624350251443
2020-04-06,34.08,34.7333,33.1973,34.416,223527536,46.751,100.0047,0.264,-20.9951,-33.9518,0.0,0.0,-0.027320764644344943
2020-04-07,36.3333,37.6667,35.4893,36.3633,268796768,49.1576,98.0384,0.4115,-3.3836,20.2522,0.0,0.0,-0.02063980579983786
2020-04-08,36.9467,37.1472,35.5553,36.5893,189840352,45.3111,99.279,0.1437,-31.4097,-29.374,0.0,0.0,-0.01151229722658297
2020-04-09,37.4727,38.3455,37.1407,38.2,204750000,46.1677,104.1236,0.2181,-26.4687,7.8538,1.0,0.0,0.01008897186945438
2020-04-13,39.344,43.4667,38.702,43.3967,337131328,53.1799,104.058,0.6573,18.5661,64.6551,0.0,0.0,0.08684768671924997
2020-04-14,46.598,49.4587,46.162,47.326,458647680,58.521,112.8545,0.981,56.8337,36.0442,0.0,0.0,-0.06199892229236193
2020-04-15,49.4667,50.2087,47.3333,48.6553,353655008,52.9053,112.6729,0.6695,18.983,-22.8918,0.0,0.0,0.03752604055949994
2020-04-16,47.796,50.63,47.1143,49.6807,309867936,50.7193,112.1311,0.5462,2.7488,-12.3813,0.0,0.0,-0.02691789761973216
2020-04-17,51.4853,51.6633,49.844,50.2593,196923552,45.4974,108.8467,0.2233,-33.9426,-36.4492,0.0,0.0,-0.09214460093896715
2020-04-20,48.8467,51.038,47.4807,49.7573,221198656,46.766,103.5565,0.3206,-24.6017,12.3272,0.0,0.0,0.03852387239710807
2020-04-21,48.6747,50.222,44.9193,45.7813,303136384,50.9187,102.6059,0.6018,3.3871,37.0426,0.0,0.0,-0.039211277317758204
2020-04-22,46.932,48.9333,45.914,48.8073,213372464,46.6274,104.1009,0.3043,-25.743,-29.6117,0.0,0.0,0.023827200994526596
2020-04-23,48.5067,48.9333,46.8753,47.042,198550448,45.939,107.3333,0.2744,-29.3449,-6.9465,0.0,0.0,0.11486759619888488
2020-04-24,47.3873,48.7153,46.5453,48.3433,198564176,45.9398,110.7162,0.2897,-26.6855,0.0069,0.0,0.0,-0.07865250463090692
2020-04-27,49.174,53.2993,49.0,53.25,310221632,52.1167,108.9041,0.6625,16.5036,56.2324,0.0,0.0,-0.009138126293591526
2020-04-28,53.0427,53.6667,50.446,51.2747,228329456,47.8026,104.7971,0.3649,-14.0122,-26.398,0.0,0.0,-0.018362339952464894
2020-04-29,52.678,53.5467,52.2107,53.3673,243239728,48.6363,105.5238,0.4228,-6.9934,6.5302,0.0,0.0,0.0032556001899901313
2020-04-30,57.0127,57.988,50.9,52.1253,427077824,57.6231,110.883,0.9929,60.6287,75.579,0.0,0.0,-0.048057772570842844
2020-05-01,50.3333,51.518,45.536,46.7547,487977120,60.1128,125.1627,1.0658,77.4819,14.2595,0.0,0.0,0.010021077543172016
2020-05-04,46.7333,50.8,46.5333,50.746,288556352,49.7958,125.1138,0.5152,3.8494,-40.8668,0.0,0.0,0.0023220603142656737
2020-05-05,52.6527,53.2613,50.812,51.214,254874848,48.2884,123.3076,0.415,-9.2509,-11.6724,0.0,0.0,0.023326070012345827
2020-05-06,51.7667,52.6533,50.7407,52.172,166848464,44.4972,130.7928,0.1916,-39.7371,-34.5371,0.0,0.0,-0.015397168907652534
2020-05-07,51.814,53.0933,51.49,52.0027,172915296,44.8188,132.4826,0.2133,-37.2978,3.6361,0.0,0.0,0.005204774954014863
2020-05-08,52.918,54.9333,52.4673,54.628,241951312,48.4768,129.976,0.3939,-11.5466,39.9248,0.0,0.0,-0.017772206039600287
2020-05-11,52.7007,54.9333,52.3333,54.086,247794016,48.7862,131.0781,0.4216,-8.1938,2.4148,0.0,0.0,0.006955982571987034
2020-05-12,55.1333,56.2193,53.8667,53.9607,238603568,48.2949,121.3859,0.4174,-11.7959,-3.7089,0.0,0.0,-0.00925866321382655
2020-05-13,54.722,55.0667,50.8867,52.7307,285982368,51.0328,119.2813,0.5774,5.4506,19.8567,0.0,0.0,-0.01454689134055781
2020-05-14,52.0,53.5573,50.9333,53.5553,205232816,46.5123,121.8841,0.3358,-24.4957,-28.2358,0.0,0.0,0.013121870334767397
2020-05-15,52.69,53.6699,52.4368,53.278,157776416,44.0431,125.8609,0.1978,-41.5507,-23.1232,0.0,0.0,-0.002428958460413958
2020-05-18,55.1853,55.648,53.592,54.242,175471536,45.211,129.4716,0.2648,-33.4,11.2153,0.0,0.0,-0.0016586811016423197
2020-05-19,54.3447,54.8047,53.7387,53.8673,144547824,43.5022,137.513,0.2029,-42.3898,-17.6232,0.0,0.0,0.01789440569463915
2020-05-20,54.7,55.0667,54.12,54.3707,109639064,41.5911,148.5524,0.1354,-54.5342,-24.1503,0.0,0.0,-0.0349580628993635
2020-05-21,54.4,55.5,53.0667,55.1733,183818752,46.9267,149.6725,0.3469,-22.1451,67.6581,0.0,0.0,-0.0702583622416002
2020-05-22,54.8116,55.452,54.1333,54.4587,149812128,44.9017,154.1101,0.263,-36.0378,-18.5001,0.0,0.0,0.018761049298374913
2020-05-26,55.6333,55.64,54.3803,54.5913,121346040,43.2203,163.3549,0.2157,-47.2926,-19.0012,0.0,0.0,-0.0015850095134547308
2020-05-27,54.724,55.1807,52.3333,54.682,173242944,47.1087,166.6592,0.3644,-23.0134,42.7677,0.0,0.0,0.021495766616399296
2020-05-28,54.234,54.9833,53.446,53.7207,109136608,43.1754,177.5757,0.2199,-50.5857,-37.0037,0.0,0.0,-0.024027843642029572
2020-05-29,53.9167,55.6667,53.614,55.6667,177187328,48.1267,163.6733,0.418,-19.4625,62.3537,0.0,0.0,-0.06764780192016179
2020-06-01,57.2,59.9333,56.94,59.8733,226279456,51.4155,111.4684,0.6626,2.3359,27.7063,0.0,0.0,0.009833953370445224
2020-06-02,59.6467,60.5773,58.0667,58.7707,203483936,49.8355,103.923,0.5832,-6.1616,-10.0741,0.0,0.0,-0.08231887111903256
2020-06-03,59.208,59.8627,58.6733,58.864,119242032,44.4048,106.8494,0.1823,-43.8812,-41.3998,0.0,0.0,0.05366812631059577
2020-06-04,59.3253,59.7167,57.2293,57.6253,133315696,45.4738,110.1286,0.2689,-35.932,11.8026,0.0,0.0,0.04015909674108285
2020-06-05,58.5227,59.1013,57.7467,59.044,117178752,44.4191,115.9634,0.2116,-40.1198,-12.1043,0.0,0.0,-0.056130790190735774
2020-06-08,61.2667,63.3333,60.6107,63.328,212620912,51.5731,113.4649,0.692,15.1329,81.4501,0.0,0.0,0.008930085085520768
2020-06-09,62.6673,63.6293,61.5954,62.7113,170822304,48.6215,109.1467,0.5005,-5.0803,-19.6587,0.0,0.0,-0.009739970023880945
2020-06-10,66.1253,68.4987,65.5,68.3367,278451200,55.6587,116.1657,1.0269,53.9187,63.0063,0.0,0.0,-0.012122986910341683
2020-06-11,66.0133,67.9307,64.8,64.856,238747232,52.7864,107.2685,0.8742,29.9064,-14.2589,0.0,0.0,0.0030572469491224317
2020-06-12,65.3333,65.8653,60.84,62.352,251450608,53.6112,112.293,0.9062,34.5192,5.3208,0.0,0.0,0.006618090755491148
2020-06-15,61.186,66.5893,60.5667,66.06,235457664,52.3707,113.7454,0.7933,26.1387,-6.3603,0.0,0.0,-0.00744624939919428
2020-06-16,67.4567,67.5253,64.1593,65.4753,210766176,50.4306,113.8488,0.6598,13.8141,-10.4866,0.0,0.0,0.042596637041870715
2020-06-17,65.8473,67.0,65.5047,66.1193,148362000,45.8114,113.4577,0.3511,-18.2916,-29.6082,0.0,0.0,-0.025486825290573736
2020-06-18,66.8667,67.9467,66.298,66.9307,146279040,45.661,108.0958,0.3252,-16.8806,-1.404,0.0,0.0,0.027340202898595997
2020-06-19,67.5187,67.7313,66.0893,66.7267,130196232,44.4482,112.419,0.2623,-24.7357,-10.9946,0.0,0.0,-0.04914994798632791
2020-06-22,66.6633,67.2587,66.0013,66.288,95435248,41.86,120.6645,0.1233,-44.0235,-26.6989,0.0,0.0,-0.06525178746806726
2020-06-23,66.592,67.4667,66.2673,66.7853,95479064,41.8646,125.2274,0.1405,-42.9267,0.0459,0.0,0.0,-0.035565767262399066
2020-06-24,66.274,66.7257,63.5428,64.0567,164393888,48.7284,125.634,0.4595,-2.1964,72.1779,0.0,0.0,-0.07365970316702096
2020-06-25,63.618,65.732,62.4767,65.732,138818240,46.5327,121.4049,0.3308,-17.9818,-15.5575,0.0,0.0,-0.11878340352607816
2020-06-26,66.3187,66.3333,63.658,63.9827,132823616,46.0094,124.7562,0.3157,-20.5663,-4.3183,0.0,0.0,-0.013151689073607899
2020-06-29,64.6007,67.3333,63.2347,67.29,135396064,46.2885,125.9751,0.3462,-18.7477,1.9367,0.0,0.0,0.017555708570405733
2020-06-30,67.1,72.5127,66.9153,71.9873,253777520,57.2443,130.5802,0.8744,47.6019,87.4335,0.0,0.0,-0.02036857733023492
2020-07-01,72.2,75.6887,72.0333,74.642,199903440,52.0418,125.401,0.6162,15.551,-21.2289,0.0,0.0,-0.09734920617965032
2020-07-02,81.432,81.8667,79.04,80.5773,258751728,56.6738,125.6352,0.8435,44.5663,29.4384,0.0,0.0,0.03178930704180185
2020-07-06,85.1127,91.8527,84.4029,91.4387,308547968,60.1786,128.6338,0.9829,67.4714,19.2448,0.0,0.0,-0.013014240506329138
2020-07-07,93.6673,95.3,89.114,92.6573,322344928,61.1171,137.9847,0.9683,71.3855,4.4716,0.0,0.0,-0.018893480279390248
2020-07-08,93.6667,94.484,87.4227,91.0587,244669680,53.4758,136.5322,0.6658,28.9573,-24.0969,0.0,0.0,0.03023309047036922
2020-07-09,93.1327,93.904,90.0853,92.952,175763968,47.7699,135.3762,0.4293,-8.4516,-28.1628,0.0,0.0,-0.00013292556168546593
2020-07-10,93.0667,103.261,91.734,102.9767,350063296,59.5323,147.1522,1.0103,74.4559,99.1667,0.0,0.0,-0.08652437204028364
2020-07-13,110.6,119.666,98.074,99.804,584780416,69.4951,205.6811,1.3264,166.5798,67.0499,0.0,0.0,0.04759112945724497
2020-07-14,103.7333,106.0,95.4,101.12,351272096,54.9906,207.1182,0.7798,56.1833,-39.9309,0.0,0.0,-0.015053417022042225
2020-07-15,102.8667,103.3333,97.1333,103.0673,245517440,49.91,205.6439,0.5464,7.7313,-30.1062,0.0,0.0,0.05238358185132928
2020-07-16,98.4773,102.114,97.7333,100.0427,214511776,48.4953,200.4021,0.4716,-4.8054,-12.6287,0.0,0.0,0.06779743549843492
2020-07-17,100.8967,102.5007,99.3333,100.056,139949584,45.1789,201.0926,0.3091,-36.7855,-34.759,0.0,0.0,-0.07963074824629772
2020-07-20,101.2673,110.0,99.2,109.5333,256820512,50.8523,192.1131,0.5521,15.892,83.5093,0.0,0.0,0.042742909622513696
2020-07-21,109.3287,111.6667,103.8667,104.5573,242359200,50.1606,178.6723,0.5036,9.2302,-5.6309,0.0,0.0,-0.015088947746013482
2020-07-22,106.6,108.428,104.1333,106.1553,212416192,48.6839,166.3343,0.4166,-4.2935,-12.3548,0.0,0.0,0.007812153359014279
2020-07-23,111.93,112.6,98.718,100.8713,364927552,55.8183,161.8055,0.7607,58.2459,71.7984,0.0,0.0,0.03965025580810195
2020-07-24,94.4007,97.6667,91.1027,94.4667,290949248,52.0389,152.009,0.5664,23.0777,-20.2721,0.0,0.0,-0.03652525252525252
2020-07-27,95.6667,103.196,94.2,102.64,240730032,49.5846,142.434,0.4246,-0.0357,-17.2605,0.0,0.0,-0.0013446541172341233
2020-07-28,100.2667,104.3133,98.2947,98.4327,237130496,49.4047,133.0034,0.397,-3.7947,-1.4953,0.0,0.0,0.001333315825145781
2020-07-29,100.0667,102.3207,99.1333,99.9407,141403392,44.7551,142.4147,0.1667,-43.0562,-40.369,0.0,0.0,-0.003061266619203628
2020-07-30,99.2,100.8827,98.0667,99.166,114315584,43.5074,151.9467,0.1259,-53.5902,-19.1564,0.0,0.0,0.025380160314226605
2020-07-31,101.0,101.1367,94.732,95.384,183704400,47.542,156.4978,0.3106,-25.9594,60.6994,0.0,0.0,0.02406649797560159
2020-08-03,96.6133,100.654,96.2923,99.0,132140192,44.9716,166.8717,0.2146,-46.7361,-28.0691,0.0,0.0,0.032144806059415325
2020-08-04,99.6673,101.8273,97.4667,99.1333,126224848,44.6732,177.1349,0.2293,-49.0452,-4.4766,0.0,0.0,-0.11601175872425364
2020-08-05,99.5327,99.9892,97.8873,99.0013,74670224,42.0543,193.9098,0.1489,-68.9592,-40.8435,0.0,0.0,-0.04086365180023076
2020-08-06,99.3887,101.154,98.484,99.3053,89884696,43.1142,203.9578,0.2016,-61.9381,20.3756,0.0,1.0,-0.017997715527777687
2020-08-07,99.9691,99.9833,94.334,96.8473,133446304,46.1512,211.0758,0.3151,-42.2665,48.4639,0.0,0.0,-0.10074442701183237
2020-08-10,96.5333,97.1667,92.3893,94.5713,112833960,44.9289,167.0281,0.2473,-49.4728,-15.4462,0.0,0.0,-0.02726420043559125
2020-08-11,93.0667,94.6667,91.0,91.626,129387512,46.1621,161.4396,0.3158,-39.9858,14.6707,0.0,0.0,0.0045570218620469005
2020-08-12,98.0,105.6667,95.6667,103.6507,328482496,58.2663,169.4073,0.9394,50.028,153.875,0.0,0.0,-0.061593657202074395
2020-08-13,107.4,110.0787,104.484,108.0667,306379616,56.7412,173.513,0.839,36.6716,-6.7288,0.0,0.0,-0.023488039758446422
2020-08-14,110.9993,111.2533,108.4427,110.0473,188664208,49.3345,169.5629,0.4798,-13.3439,-38.4214,1.0,0.0,0.01776362823949956
2020-08-17,111.8,123.0573,111.522,122.376,303634848,55.451,172.2767,0.8111,47.0598,60.9393,0.0,0.0,-0.004517037303922479
2020-08-18,126.5993,128.26,123.0073,125.806,247117360,52.12,172.3345,0.6442,22.1515,-18.6136,0.0,0.0,-0.06029759371122733
2020-08-19,124.3333,127.4,122.7473,125.2353,183079968,48.5605,173.6016,0.4608,-8.3714,-25.9138,0.0,0.0,-0.0382264656616415
2020-08-20,124.0453,134.7993,123.804,133.4553,309176928,55.0677,166.2362,0.8588,51.8602,68.8753,0.0,0.0,0.011452968284087813
2020-08-21,136.3173,139.6993,135.0033,136.6653,322343392,55.6979,169.3232,0.8845,52.8498,4.2586,0.0,0.0,-0.11165533961002168
2020-08-24,141.7517,141.9333,128.5013,134.28,300954304,54.364,172.1125,0.801,41.5228,-6.6355,0.0,0.0,0.04898452794442687
2020-08-25,131.6593,135.1967,131.2,134.8893,159883392,46.4607,175.3282,0.3988,-23.6306,-46.8745,0.0,0.0,0.06187296016115519
2020-08-26,137.3333,144.4,136.9086,143.5447,213590736,49.4723,170.5247,0.5462,2.0002,33.5916,0.0,0.0,0.09918867341801643
2020-08-27,145.364,153.04,142.8333,149.25,355395648,56.4397,168.9158,0.9096,70.0287,66.3909,0.0,0.0,-0.02706038439472179
2020-08-28,153.008,154.566,145.768,147.56,301217632,53.4095,167.8971,0.7353,43.8262,-15.2444,0.0,0.0,0.2668301989642955
2020-08-31,148.2033,166.7133,146.7033,166.1067,355246688,55.9494,164.3898,0.8433,65.9935,17.9369,0.0,0.0,-0.09847632916793965
2020-09-01,167.38,167.4967,156.8367,158.35,270358272,51.2243,155.0037,0.5993,25.5486,-23.8956,0.0,0.0,-0.013626595572790449
2020-09-02,159.6633,159.68,135.0402,149.1233,288842944,52.1715,136.6272,0.631,30.5569,6.8371,0.0,0.0,-0.003702511268512506
2020-09-03,135.7433,143.9333,134.0,135.6667,262788256,50.6776,119.4899,0.5302,15.6751,-9.0204,0.0,0.0,-0.11176757822972651
2020-09-04,134.27,142.6667,124.0067,139.44,330965664,54.3604,109.6697,0.7334,42.0037,25.9439,0.0,0.0,-0.06701374066168615
2020-09-08,118.6667,122.9133,109.96,110.07,346397088,55.1762,95.2224,0.7717,43.3533,4.6625,0.0,0.0,0.018109611125862658
2020-09-09,118.8667,123.0,113.8367,122.0933,238397312,48.6252,81.4636,0.3152,-3.14,-31.178,0.0,0.0,0.043289337857340626
2020-09-10,128.7367,132.9967,120.1867,123.78,254791824,49.6034,81.3437,0.4016,0.5769,6.877,0.0,1.0,-0.04233858245812097
2020-09-11,127.3133,127.5,120.1667,124.24,182152384,45.4722,87.8987,0.1277,-29.1294,-28.5093,0.0,0.0,-0.016111169338176315
2020-09-14,126.9833,140.0,124.4333,139.8733,249061824,49.6333,82.8746,0.3911,-4.8095,36.7327,0.0,0.0,0.0593076868679725
2020-09-15,145.52,153.98,143.5667,149.92,291894688,52.1506,82.6838,0.5828,8.5885,17.1977,1.0,0.0,0.1153378075145106
2020-09-16,146.6233,152.5967,145.1033,147.2533,217640288,47.6998,84.6579,0.2649,-20.0846,-25.4388,0.0,0.0,-0.019159343758050357
2020-09-17,138.5333,145.93,136.0,141.1433,230337488,48.509,79.8606,0.3002,-14.1853,5.834,0.0,0.0,-0.04799455000736496
2020-09-18,149.3133,150.3333,142.9333,147.3833,259220464,50.3895,79.8266,0.443,-2.7411,12.5394,0.0,0.0,-0.032905982905982935
2020-09-21,151.0433,151.8933,135.69,149.7967,328430400,54.6623,80.1794,0.7594,20.6946,26.6993,0.0,0.0,0.005082683083971708
2020-09-22,143.2,145.92,139.2,141.41,238742384,48.7971,81.1476,0.3623,-11.4198,-27.3081,0.0,0.0,-0.02316939539157487
2020-09-23,135.0533,137.3833,125.2934,126.7867,285222528,51.6901,70.569,0.5525,5.2306,19.4687,0.0,0.0,-0.042730711636310294
2020-09-24,121.2667,133.1667,117.1,129.2633,289683168,51.9706,66.6996,0.5583,5.2209,1.5639,0.0,1.0,0.0796699702883639
